0.27,0,0,237.42,49.9725,356.6,0,0,"2016-07-18 19:25:49"
0.28,0,0,237.55,50.0024,355.2,0,0,"2016-07-18 19:25:53"
0.28,0,0,237.48,50.0024,358.1,0,0,"2016-07-18 19:25:57"
0.28,0,0,237.59,49.9251,356.4,0,0,"2016-07-18 19:26:01"
0.28,0,0,237.48,50,356.2,0,0,"2016-07-18 19:26:05"
0.27,0,0,237.52,50.01,356.3,0,0,"2016-07-18 19:26:09"
0.28,0,0,237.1,49.98,356.8,0,0,"2016-07-18 19:26:13"
0.28,0,0,237.34,50.1052,358.7,0,0,"2016-07-18 19:26:17"
0.28,0,0,237.28,49.975,358.3,0,0,"2016-07-18 19:26:21"
0.28,0,0,237.43,49.9825,351.3,0,0,"2016-07-18 19:26:25"
0.28,0,0,237.72,50,355.8,0,0,"2016-07-18 19:26:29"
0.28,0,0,237.75,49.9875,357.6,0,0,"2016-07-18 19:26:33"
0.27,0,0,237.79,49.97,357.6,0,0,"2016-07-18 19:26:37"
0.28,0,0,237.72,50.06,357.7,0,0,"2016-07-18 19:26:41"
0.28,0,0,237.79,50.0225,356.7,0,0,"2016-07-18 19:26:45"
0.29,0,0,237.92,49.985,358.5,0,0,"2016-07-18 19:26:49"
0.28,0,0,235.15,50.0625,355.7,0,0,"2016-07-18 19:26:53"
0.28,0,0,237.82,50.03,356.5,0,0,"2016-07-18 19:26:57"
0.28,0,0,237.76,50.0125,357.3,0,0,"2016-07-18 19:27:01"
0.28,0,0,237.6,49.9925,355.4,0,0,"2016-07-18 19:27:05"
0.28,0,0,237.77,50.005,355.4,0,0,"2016-07-18 19:27:09"
0.28,0,0,237.63,50.05,355.4,0,0,"2016-07-18 19:27:13"
0.28,0,0,237.8,49.9949,353.4,0,0,"2016-07-18 19:27:17"
0.28,0,0,237.92,50.0075,355.5,0,0,"2016-07-18 19:27:21"
0.28,0,0,238.05,50.2462,355.3,0,0,"2016-07-18 19:27:25"
0.28,0,0,238.03,50.015,355.8,0,0,"2016-07-18 19:27:29"
0.28,0,0,237.82,50.0951,355.6,0,0,"2016-07-18 19:27:33"
0.28,0,0,237.83,50.0776,357.8,0,0,"2016-07-18 19:27:37"
0.28,0,0,237.9,50.0425,357,0,0,"2016-07-18 19:27:41"
0.28,0,0,237.74,50.0075,355.8,0,0,"2016-07-18 19:27:45"
0.28,0,0,237.93,50.005,355.3,0,0,"2016-07-18 19:27:49"
0.28,0,0,237.8,50.0024,357.3,0,0,"2016-07-18 19:27:53"
0.28,0,0,237.85,50.0575,356.3,0,0,"2016-07-18 19:27:57"
0.28,0,0,237.87,50.0675,356.4,0,0,"2016-07-18 19:28:01"
0.28,0,0,237.9,50.0926,358.7,0,0,"2016-07-18 19:28:05"
0.28,0,0,237.82,50.0375,357.5,0,0,"2016-07-18 19:28:09"
0.28,0,0,237.81,50.0851,355.6,0,0,"2016-07-18 19:28:13"
0.28,0,0,237.56,50.0776,357.7,0,0,"2016-07-18 19:28:17"
0.28,0,0,237.65,50.02,356,0,0,"2016-07-18 19:28:21"
0.28,0,0,237.87,50.1228,354.1,0,0,"2016-07-18 19:28:25"
0.27,0,0,237.74,50.02,349.9,0,0,"2016-07-18 19:28:29"
0.27,0,0,237.65,50.0475,353.1,0,0,"2016-07-18 19:28:33"
0.28,0,0,237.8,50.0175,356.8,0,0,"2016-07-18 19:28:37"
0.28,0,0,237.9,50.04,355.5,0,0,"2016-07-18 19:28:41"
0.28,0,0,237.84,50.015,355.7,0,0,"2016-07-18 19:28:45"
0.28,0,0,237.92,50.03,357.1,0,0,"2016-07-18 19:28:49"
0.28,0,0,237.72,50.0976,356.1,0,0,"2016-07-18 19:28:53"
0.28,0,0,238,50.04,356.3,0,0,"2016-07-18 19:28:57"
0.28,0,0,238.21,49.9875,354.5,0,0,"2016-07-18 19:29:01"
0.28,0,0,238.25,50.0851,356.7,0,0,"2016-07-18 19:29:05"
0.28,0,0,238.15,50.025,355.1,0,0,"2016-07-18 19:29:09"
0.28,0,0,238.1,50.0675,357.4,0,0,"2016-07-18 19:29:13"
0.28,0,0,238.02,50.02,357.3,0,0,"2016-07-18 19:29:17"
0.28,0,0,238.13,50.1353,356.2,0,0,"2016-07-18 19:29:21"
0.28,0,0,238.02,50.0475,357.1,0,0,"2016-07-18 19:29:25"
0.28,0,0,238,50.0575,356,0,0,"2016-07-18 19:29:29"
